fips,year,laborfc,employed,unemplvl,unemprate
31023,2016,4620,4472,148,3.2
31025,2016,13128,12687,441,3.4
31027,2016,4564,4448,116,2.5
31029,2016,2289,2242,47,2.1
31031,2016,3467,3389,78,2.2
31033,2016,5445,5292,153,2.8
31035,2016,3318,3215,103,3.1
31037,2016,5544,5387,157,2.8
31039,2016,4711,4575,136,2.9
31041,2016,6345,6196,149,2.3
31043,2016,10895,10443,452,4.1
31045,2016,5208,5054,154,3
31047,2016,12949,12566,383,3
31049,2016,1059,1032,27,2.5
31051,2016,3065,2964,101,3.3
31053,2016,19107,18521,586,3.1
31055,2016,287660,278127,9533,3.3
31057,2016,1194,1168,26,2.2
31059,2016,3180,3092,88,2.8
31061,2016,1499,1454,45,3
31063,2016,1568,1524,44,2.8
31065,2016,2711,2636,75,2.8
31067,2016,11036,10675,361,3.3
31069,2016,1186,1147,39,3.3
31071,2016,1154,1125,29,2.5
31073,2016,1055,1028,27,2.6
31075,2016,452,442,10,2.2
31077,2016,1232,1194,38,3.1
31079,2016,31371,30221,1150,3.7
31081,2016,4647,4518,129,2.8
31083,2016,1755,1711,44,2.5
31085,2016,589,575,14,2.4
31087,2016,1304,1257,47,3.6
31089,2016,5852,5708,144,2.5
31091,2016,391,377,14,3.6
31093,2016,3296,3187,109,3.3
31095,2016,4216,4115,101,2.4
31097,2016,2089,2023,66,3.2
31099,2016,3736,3648,88,2.4
31101,2016,4611,4478,133,2.9
31103,2016,619,606,13,2.1
31105,2016,1969,1889,80,4.1
31107,2016,4714,4570,144,3.1
31109,2016,168830,164151,4679,2.8
31111,2016,18687,18113,574,3.1
31113,2016,483,469,14,2.9
31115,2016,396,382,14,3.5
31117,2016,463,452,11,2.4
31119,2016,19136,18610,526,2.7
31121,2016,4029,3884,145,3.6
31123,2016,2645,2561,84,3.2
31125,2016,1997,1942,55,2.8
31127,2016,3612,3481,131,3.6
31129,2016,2363,2295,68,2.9
31131,2016,8251,7971,280,3.4
31133,2016,1651,1614,37,2.2
31135,2016,1817,1778,39,2.1
31137,2016,4923,4800,123,2.5
31139,2016,4141,4032,109,2.6
31141,2016,16953,16364,589,3.5
31143,2016,2878,2802,76,2.6
31145,2016,5968,5800,168,2.8
31147,2016,4233,4096,137,3.2
31149,2016,890,867,23,2.6
31151,2016,7341,7115,226,3.1
31153,2016,91943,89269,2674,2.9
31155,2016,10860,10527,333,3.1
31157,2016,18821,18164,657,3.5
31159,2016,8743,8493,250,2.9
31161,2016,2735,2657,78,2.9
31163,2016,1715,1660,55,3.2
31165,2016,783,762,21,2.7
31167,2016,3437,3347,90,2.6
31169,2016,2900,2829,71,2.4
31171,2016,448,433,15,3.3
31173,2016,2976,2832,144,4.8
31175,2016,2089,2031,58,2.8
31177,2016,11093,10739,354,3.2
31179,2016,5617,5468,149,2.7
31181,2016,1711,1657,54,3.2
31183,2016,565,553,12,2.1
31185,2016,7314,7117,197,2.7
32001,2016,10385,9810,575,5.5
32003,2016,1048544,987517,61027,5.8
32005,2016,22243,20995,1248,5.6
32007,2016,26924,25724,1200,4.5
32009,2016,515,491,24,4.7
32011,2016,988,943,45,4.6
32013,2016,8052,7612,440,5.5
32015,2016,3130,2935,195,6.2
32017,2016,1985,1880,105,5.3
32019,2016,21267,19674,1593,7.5
32021,2016,2011,1883,128,6.4
32023,2016,16025,14852,1173,7.3
32027,2016,2458,2313,145,5.9
32029,2016,1906,1786,120,6.3
32031,2016,229817,218347,11470,5
32033,2016,4484,4276,208,4.6
32510,2016,24721,23222,1499,6.1
33001,2016,31386,30496,890,2.8
33003,2016,23672,22974,698,2.9
33005,2016,41402,40269,1133,2.7
33007,2016,14642,14090,552,3.8
33009,2016,48748,47596,1152,2.4
33011,2016,232001,224981,7020,3
33013,2016,81926,79835,2091,2.6
33015,2016,181713,176210,5503,3
33017,2016,72417,70572,1845,2.5
33019,2016,23593,23044,549,2.3
34001,2016,122411,113320,9091,7.4
34003,2016,478906,458863,20043,4.2
34005,2016,229949,219677,10272,4.5
34007,2016,252368,238479,13889,5.5
34009,2016,46601,42016,4585,9.800000000000001
34011,2016,66246,61285,4961,7.5
34013,2016,368262,346140,22122,6
34015,2016,148764,141227,7537,5.1
34017,2016,359225,342429,16796,4.7
34019,2016,64277,61855,2422,3.8
34021,2016,198103,189516,8587,4.3
34023,2016,435237,415904,19333,4.4
34025,2016,325773,311239,14534,4.5
34027,2016,258177,248057,10120,3.9
34029,2016,267316,253333,13983,5.2
34031,2016,243597,228552,15045,6.2
34033,2016,29970,28051,1919,6.4
34035,2016,172080,165098,6982,4.1
34037,2016,74843,71312,3531,4.7
34039,2016,275373,261137,14236,5.2
34041,2016,56302,53719,2583,4.6
35001,2016,326722,307963,18759,5.7
35003,2016,1204,1108,96,8
35005,2016,28031,26172,1859,6.6
35006,2016,9300,8546,754,8.1
35007,2016,5828,5482,346,5.9
35009,2016,21969,20872,1097,5
35011,2016,833,794,39,4.7
35013,2016,95598,88827,6771,7.1
35015,2016,28685,26843,1842,6.4
35017,2016,12460,11666,794,6.4
35019,2016,1691,1583,108,6.4
35021,2016,277,258,19,6.9
35023,2016,2202,2082,120,5.4
35025,2016,27727,25200,2527,9.1
35027,2016,8641,8133,508,5.9
35028,2016,8797,8429,368,4.2
35029,2016,10771,9225,1546,14.4
35031,2016,24375,22120,2255,9.300000000000001
35033,2016,2237,2044,193,8.6
35035,2016,25473,23949,1524,6
35037,2016,3210,2994,216,6.7
35039,2016,16756,15519,1237,7.4
35041,2016,8068,7613,455,5.6
35043,2016,64093,59921,4172,6.5
35045,2016,54211,49510,4701,8.699999999999999
35047,2016,11088,10245,843,7.6
35049,2016,73496,69657,3839,5.2
35051,2016,4060,3721,339,8.300000000000001
35053,2016,6678,6194,484,7.2
35055,2016,14937,13694,1243,8.300000000000001
35057,2016,5506,5010,496,9
35059,2016,1894,1819,75,4
35061,2016,29911,27781,2130,7.1
36001,2016,158435,152009,6426,4.1
36003,2016,20052,18786,1266,6.3
36005,2016,607295,563965,43330,7.1
36007,2016,85851,81196,4655,5.4
36009,2016,34849,32768,2081,6
36011,2016,36691,34836,1855,5.1
36013,2016,56113,52857,3256,5.8
36015,2016,36202,34131,2071,5.7
36017,2016,22829,21673,1156,5.1
36019,2016,35795,33877,1918,5.4
36021,2016,31460,30301,1159,3.7
36023,2016,22982,21673,1309,5.7
36025,2016,19220,18159,1061,5.5
36027,2016,143032,137076,5956,4.2
36029,2016,445070,423157,21913,4.9
36031,2016,17235,16315,920,5.3
36033,2016,19788,18666,1122,5.7
36035,2016,23219,21891,1328,5.7
36037,2016,29726,28363,1363,4.6
36039,2016,20559,19521,1038,5
36041,2016,2363,2210,153,6.5
36043,2016,28164,26626,1538,5.5
36045,2016,45649,42804,2845,6.2
36047,2016,1214539,1149735,64804,5.3
36049,2016,11739,10951,788,6.7
36051,2016,31030,29498,1532,4.9
36053,2016,32694,30973,1721,5.3
36055,2016,363191,346126,17065,4.7
36057,2016,22302,21027,1275,5.7
36059,2016,699796,672454,27342,3.9
36061,2016,914469,872736,41733,4.6
36063,2016,100198,94366,5832,5.8
36065,2016,101631,96711,4920,4.8
36067,2016,221119,211142,9977,4.5
36069,2016,55054,52680,2374,4.3
36071,2016,178863,171135,7728,4.3
36073,2016,17745,16731,1014,5.7
36075,2016,53286,49847,3439,6.5
36077,2016,28197,26812,1385,4.9
36079,2016,50674,48657,2017,4
36081,2016,1158611,1105906,52705,4.5
36083,2016,81541,78055,3486,4.3
36085,2016,220823,209238,11585,5.2
36087,2016,152479,146098,6381,4.2
36089,2016,43346,40489,2857,6.6
36091,2016,117440,112961,4479,3.8
36093,2016,75764,72482,3282,4.3
36095,2016,14720,13921,799,5.4
36097,2016,8275,7777,498,6
36099,2016,15484,14747,737,4.8
36101,2016,43152,40638,2514,5.8
36103,2016,773871,740123,33748,4.4
36105,2016,34025,32399,1626,4.8
36107,2016,23010,21829,1181,5.1
36109,2016,50351,48257,2094,4.2
36111,2016,88138,84242,3896,4.4
36113,2016,31980,30298,1682,5.3
36115,2016,28335,27018,1317,4.6
36117,2016,43980,41789,2191,5
36119,2016,477692,457221,20471,4.3
36121,2016,18102,17137,965,5.3
36123,2016,11713,11196,517,4.4
37001,2016,78943,75209,3734,4.7
37003,2016,17835,17078,757,4.2
37005,2016,4426,4183,243,5.5
37007,2016,10660,10043,617,5.8
37009,2016,12508,11909,599,4.8
37011,2016,7576,7195,381,5
37013,2016,20307,19153,1154,5.7
37015,2016,8436,7879,557,6.6
37017,2016,14569,13564,1005,6.9
37019,2016,49705,46504,3201,6.4
37021,2016,134374,129188,5186,3.9
37023,2016,39858,37921,1937,4.9
37025,2016,101184,96569,4615,4.6
37027,2016,35899,34039,1860,5.2
37029,2016,4659,4419,240,5.2
37031,2016,31574,29947,1627,5.2
37033,2016,9690,9164,526,5.4
37035,2016,76890,73255,3635,4.7
37037,2016,34527,33065,1462,4.2
37039,2016,11146,10514,632,5.7
37041,2016,5602,5244,358,6.4
37043,2016,4051,3830,221,5.5
37045,2016,46815,44259,2556,5.5
37047,2016,22596,21149,1447,6.4
37049,2016,41759,39576,2183,5.2
37051,2016,127339,119205,8134,6.4
37053,2016,13153,12487,666,5.1
37055,2016,20004,18654,1350,6.7
37057,2016,79516,75690,3826,4.8
37059,2016,20172,19265,907,4.5
37061,2016,26506,25094,1412,5.3
37063,2016,162115,154825,7290,4.5
37065,2016,22421,20478,1943,8.699999999999999
37067,2016,182652,173776,8876,4.9
37069,2016,29347,27816,1531,5.2
37071,2016,105652,100025,5627,5.3
37073,2016,5191,4925,266,5.1
37075,2016,3102,2828,274,8.800000000000001
37077,2016,29283,28019,1264,4.3
37079,2016,9524,9021,503,5.3
37081,2016,258484,244973,13511,5.2
37083,2016,20684,19047,1637,7.9
37085,2016,51461,48486,2975,5.8
37087,2016,28486,27193,1293,4.5
37089,2016,52299,50072,2227,4.3
37091,2016,9316,8704,612,6.6
37093,2016,19916,18605,1311,6.6
37095,2016,2110,1910,200,9.5
37097,2016,84565,80506,4059,4.8
37099,2016,18831,17809,1022,5.4
37101,2016,91592,87311,4281,4.7
37103,2016,4515,4277,238,5.3
37105,2016,26231,24691,1540,5.9
37107,2016,27651,26032,1619,5.9
37109,2016,41095,39160,1935,4.7
37111,2016,21015,20008,1007,4.8
37113,2016,15219,14400,819,5.4
37115,2016,9702,9230,472,4.9
37117,2016,9814,9152,662,6.7
37119,2016,583478,555878,27600,4.7
37121,2016,6188,5810,378,6.1
37123,2016,11700,11097,603,5.2
37125,2016,39513,37533,1980,5
37127,2016,43928,41043,2885,6.6
37129,2016,116055,110586,5469,4.7
37131,2016,7816,7249,567,7.3
37133,2016,63719,60214,3505,5.5
37135,2016,74933,71765,3168,4.2
37137,2016,5408,5123,285,5.3
37139,2016,17397,16305,1092,6.3
37141,2016,26852,25433,1419,5.3
37143,2016,5101,4773,328,6.4
37145,2016,18036,17048,988,5.5
37147,2016,88213,83304,4909,5.6
37149,2016,8825,8416,409,4.6
37151,2016,66894,63603,3291,4.9
37153,2016,16790,15630,1160,6.9
37155,2016,50549,46545,4004,7.9
37157,2016,40854,38549,2305,5.6
37159,2016,64233,60664,3569,5.6
37161,2016,24811,23153,1658,6.7
37163,2016,29517,27908,1609,5.5
37165,2016,11635,10574,1061,9.1
37167,2016,29288,27931,1357,4.6
37169,2016,21874,20830,1044,4.8
37171,2016,33524,31924,1600,4.8
37173,2016,7118,6684,434,6.1
37175,2016,13959,13280,679,4.9
37177,2016,1530,1401,129,8.4
37179,2016,115773,110681,5092,4.4
37181,2016,18004,16718,1286,7.1
37183,2016,556706,532827,23879,4.3
37185,2016,7143,6622,521,7.3
37187,2016,4865,4505,360,7.4
37189,2016,27949,26695,1254,4.5
37191,2016,53556,50438,3118,5.8
37193,2016,30204,28759,1445,4.8
37195,2016,36486,33517,2969,8.1
37197,2016,17612,16841,771,4.4
37199,2016,7478,7093,385,5.1
38001,2016,1132,1103,29,2.6
38003,2016,5619,5440,179,3.2
38005,2016,2434,2336,98,4
38007,2016,438,425,13,3
38009,2016,3227,3077,150,4.6
38011,2016,1835,1796,39,2.1
38013,2016,1145,1093,52,4.5
38015,2016,50602,49297,1305,2.6
38017,2016,100165,97926,2239,2.2
38019,2016,2115,2059,56,2.6
38021,2016,2545,2496,49,1.9
38023,2016,1683,1639,44,2.6
38025,2016,3247,3145,102,3.1
38027,2016,1278,1223,55,4.3
38029,2016,1584,1515,69,4.4
38031,2016,1685,1635,50,3
38033,2016,971,945,26,2.7
38035,2016,38797,37883,914,2.4
38037,2016,1296,1257,39,3
38039,2016,1159,1126,33,2.8
38041,2016,1539,1493,46,3
38043,2016,1375,1323,52,3.8
38045,2016,2314,2259,55,2.4
38047,2016,960,926,34,3.5
38049,2016,3374,3209,165,4.9
38051,2016,1240,1202,38,3.1
38053,2016,7943,7644,299,3.8
38055,2016,5066,4890,176,3.5
38057,2016,4651,4447,204,4.4
38059,2016,16786,16239,547,3.3
38061,2016,7128,6916,212,3
38063,2016,1533,1481,52,3.4
38065,2016,898,849,49,5.5
38067,2016,3658,3475,183,5
38069,2016,1897,1822,75,4
38071,2016,6143,5968,175,2.8
38073,2016,2838,2774,64,2.3
38075,2016,1307,1257,50,3.8
38077,2016,8899,8655,244,2.7
38079,2016,4983,4444,539,10.8
38081,2016,2331,2286,45,1.9
38083,2016,737,695,42,5.7
38085,2016,1338,1279,59,4.4
38087,2016,436,425,11,2.5
38089,2016,18076,17370,706,3.9
38091,2016,1074,1051,23,2.1
38093,2016,11073,10800,273,2.5
38095,2016,1332,1302,30,2.3
38097,2016,4597,4469,128,2.8
38099,2016,5659,5445,214,3.8
38101,2016,33522,32142,1380,4.1
38103,2016,2190,2105,85,3.9
38105,2016,22621,21636,985,4.4
39001,2016,10939,10112,827,7.6
39003,2016,48242,45808,2434,5
39005,2016,26250,24910,1340,5.1
39007,2016,44206,41494,2712,6.1
39009,2016,28008,26205,1803,6.4
39011,2016,24610,23687,923,3.8
39013,2016,31000,28674,2326,7.5
39015,2016,19485,18350,1135,5.8
39017,2016,189364,180784,8580,4.5
39019,2016,13432,12508,924,6.9
39021,2016,19874,18974,900,4.5
39023,2016,63553,60203,3350,5.3
39025,2016,103866,99226,4640,4.5
39027,2016,17163,16158,1005,5.9
39029,2016,48366,45115,3251,6.7
39031,2016,14989,13920,1069,7.1
39033,2016,19163,18001,1162,6.1
39035,2016,617505,583926,33579,5.4
39037,2016,26364,25272,1092,4.1
39039,2016,18373,17461,912,5
39041,2016,104813,101003,3810,3.6
39043,2016,37409,35341,2068,5.5
39045,2016,75927,72627,3300,4.3
39047,2016,14482,13836,646,4.5
39049,2016,666583,638923,27660,4.1
39051,2016,22668,21607,1061,4.7
39053,2016,12122,11291,831,6.9
39055,2016,49486,47319,2167,4.4
39057,2016,81065,77519,3546,4.4
39059,2016,18883,17538,1345,7.1
39061,2016,404791,386761,18030,4.5
39063,2016,41446,39908,1538,3.7
39065,2016,14372,13650,722,5
39067,2016,6967,6432,535,7.7
39069,2016,13600,12869,731,5.4
39071,2016,16924,15845,1079,6.4
39073,2016,13005,12275,730,5.6
39075,2016,20983,20222,761,3.6
39077,2016,28107,26267,1840,6.5
39079,2016,12797,11786,1011,7.9
39081,2016,28897,26469,2428,8.4
39083,2016,31219,29766,1453,4.7
39085,2016,125662,119629,6033,4.8
39087,2016,24743,23123,1620,6.5
39089,2016,88215,84323,3892,4.4
39091,2016,23313,22330,983,4.2
39093,2016,153570,144544,9026,5.9
39095,2016,210347,199375,10972,5.2
39097,2016,20329,19524,805,4
39099,2016,105917,99115,6802,6.4
39101,2016,27729,26312,1417,5.1
39103,2016,96746,92570,4176,4.3
39105,2016,8951,8183,768,8.6
39107,2016,23415,22645,770,3.3
39109,2016,52992,50669,2323,4.4
39111,2016,5319,4724,595,11.2
39113,2016,249967,237552,12415,5
39115,2016,6751,6188,563,8.300000000000001
39117,2016,16761,15909,852,5.1
39119,2016,39724,37314,2410,6.1
39121,2016,4891,4462,429,8.800000000000001
39123,2016,21024,19659,1365,6.5
39125,2016,8872,8462,410,4.6
39127,2016,15885,14866,1019,6.4
39129,2016,26194,24921,1273,4.9
39131,2016,10804,9988,816,7.6
39133,2016,87094,82692,4402,5.1
39135,2016,21012,20004,1008,4.8
39137,2016,18893,18197,696,3.7
39139,2016,53393,50416,2977,5.6
39141,2016,33827,31950,1877,5.5
39143,2016,31014,29541,1473,4.7
39145,2016,29868,27543,2325,7.8
39147,2016,27140,25803,1337,4.9
39149,2016,24064,23059,1005,4.2
39151,2016,186400,176173,10227,5.5
39153,2016,272310,258318,13992,5.1
39155,2016,90400,84249,6151,6.8
39157,2016,45004,42402,2602,5.8
39159,2016,27783,26715,1068,3.8
39161,2016,14300,13718,582,4.1
39163,2016,5453,5066,387,7.1
39165,2016,114558,109770,4788,4.2
39167,2016,27769,25819,1950,7
39169,2016,61196,58742,2454,4
39171,2016,19018,18154,864,4.5
39173,2016,70624,67655,2969,4.2
39175,2016,12669,12196,473,3.7
40001,2016,8160,7685,475,5.8
40003,2016,2969,2871,98,3.3
40005,2016,5065,4733,332,6.6
40007,2016,2889,2799,90,3.1
40009,2016,11042,10249,793,7.2
40011,2016,4395,4233,162,3.7
40013,2016,19525,18686,839,4.3
40015,2016,11934,11302,632,5.3
40017,2016,69467,66703,2764,4
40019,2016,22738,21563,1175,5.2
40021,2016,19302,18242,1060,5.5
40023,2016,5760,5321,439,7.6
40025,2016,1417,1382,35,2.5
40027,2016,139263,133954,5309,3.8
40029,2016,2323,2153,170,7.3
40031,2016,49487,47211,2276,4.6
40033,2016,2892,2754,138,4.8
40035,2016,6258,5956,302,4.8
40037,2016,31526,29697,1829,5.8
40039,2016,15210,14519,691,4.5
40041,2016,17984,17105,879,4.9
40043,2016,2677,2569,108,4
40045,2016,2257,2171,86,3.8
40047,2016,29021,27756,1265,4.4
40049,2016,12725,12046,679,5.3
40051,2016,26113,24818,1295,5
40053,2016,3007,2911,96,3.2
40055,2016,2192,2030,162,7.4
40057,2016,1293,1244,49,3.8
40059,2016,1911,1838,73,3.8
40061,2016,4507,4135,372,8.300000000000001
40063,2016,5519,5119,400,7.2
40065,2016,11012,10529,483,4.4
40067,2016,2712,2519,193,7.1
40069,2016,4377,4121,256,5.8
40071,2016,18961,17766,1195,6.3
40073,2016,8457,8177,280,3.3
40075,2016,4113,3894,219,5.3
40077,2016,3728,3407,321,8.6
40079,2016,19773,18411,1362,6.9
40081,2016,15893,15049,844,5.3
40083,2016,21595,20723,872,4
40085,2016,6577,6370,207,3.1
40087,2016,18976,18197,779,4.1
40089,2016,14822,13764,1058,7.1
40091,2016,7066,6437,629,8.9
40093,2016,3997,3833,164,4.1
40095,2016,6621,6287,334,5
40097,2016,19460,18470,990,5.1
40099,2016,6350,6064,286,4.5
40101,2016,29656,28042,1614,5.4
40103,2016,5766,5562,204,3.5
40105,2016,4692,4406,286,6.1
40107,2016,4557,4280,277,6.1
40109,2016,375442,359374,16068,4.3
40111,2016,16169,15010,1159,7.2
40113,2016,21089,19877,1212,5.7
40115,2016,14480,13754,726,5
40117,2016,7498,7002,496,6.6
40119,2016,38944,37500,1444,3.7
40121,2016,17648,16566,1082,6.1
40123,2016,18473,17722,751,4.1
40125,2016,33090,31563,1527,4.6
40127,2016,4880,4525,355,7.3
40129,2016,1813,1720,93,5.1
40131,2016,44925,42673,2252,5
40133,2016,9451,8798,653,6.9
40135,2016,16857,15804,1053,6.2
40137,2016,19042,17237,1805,9.5
40139,2016,9410,9092,318,3.4
40141,2016,3315,3168,147,4.4
40143,2016,318525,303683,14842,4.7
40145,2016,36649,34903,1746,4.8
40147,2016,23954,22786,1168,4.9
40149,2016,5326,4958,368,6.9
40151,2016,5224,5056,168,3.2
40153,2016,9526,8936,590,6.2
41001,2016,6951,6513,438,6.3
41003,2016,46783,44947,1836,3.9
41005,2016,212633,203367,9266,4.4
41007,2016,19017,18120,897,4.7
41009,2016,23612,22171,1441,6.1
41011,2016,26434,24745,1689,6.4
41013,2016,9341,8693,648,6.9
41015,2016,9043,8432,611,6.8
41017,2016,89853,85483,4370,4.9
41019,2016,45693,42826,2867,6.3
41021,2016,837,788,49,5.9
41023,2016,3108,2870,238,7.7
41025,2016,3423,3209,214,6.3
41027,2016,13906,13330,576,4.1
41029,2016,101378,95552,5826,5.7
41031,2016,9859,9207,652,6.6
41033,2016,34281,32061,2220,6.5
41035,2016,29222,27242,1980,6.8
41037,2016,3452,3232,220,6.4
41039,2016,178428,169361,9067,5.1
41041,2016,20893,19721,1172,5.6
41043,2016,56815,53574,3241,5.7
41045,2016,12475,11787,688,5.5
41047,2016,157354,149396,7958,5.1
41049,2016,5765,5485,280,4.9
41051,2016,443744,425011,18733,4.2
41053,2016,38318,36384,1934,5
41055,2016,894,853,41,4.6
41057,2016,11638,11066,572,4.9
41059,2016,36004,34084,1920,5.3
41061,2016,11973,11266,707,5.9
41063,2016,3315,3091,224,6.8
41065,2016,13687,13030,657,4.8
41067,2016,313325,300470,12855,4.1
41069,2016,686,657,29,4.2
41071,2016,53176,50733,2443,4.6
42001,2016,55378,53186,2192,4
42003,2016,647300,613814,33486,5.2
42005,2016,33078,30603,2475,7.5
42007,2016,85293,80021,5272,6.2
42009,2016,24043,22639,1404,5.8
42011,2016,213140,202560,10580,5
42013,2016,60828,57624,3204,5.3
42015,2016,30163,28196,1967,6.5
42017,2016,340728,325030,15698,4.6
42019,2016,98572,93599,4973,5
42021,2016,61318,57163,4155,6.8
42023,2016,2231,2067,164,7.4
42025,2016,31552,29674,1878,6
42027,2016,78909,75622,3287,4.2
42029,2016,280252,269412,10840,3.9
42031,2016,18020,16913,1107,6.1
42033,2016,36293,33655,2638,7.3
42035,2016,18547,17238,1309,7.1
42037,2016,33883,32012,1871,5.5
42039,2016,40485,38059,2426,6
42041,2016,130077,124806,5271,4.1
42043,2016,142071,135314,6757,4.8
42045,2016,294104,279800,14304,4.9
42047,2016,16326,15428,898,5.5
42049,2016,133534,124864,8670,6.5
42051,2016,58413,53690,4723,8.1
42053,2016,1890,1742,148,7.8
42055,2016,77466,73480,3986,5.1
42057,2016,7301,6841,460,6.3
42059,2016,17290,15954,1336,7.7
42061,2016,19656,18286,1370,7
42063,2016,40150,37234,2916,7.3
42065,2016,20694,19281,1413,6.8
42067,2016,12196,11544,652,5.3
42069,2016,106729,100704,6025,5.6
42071,2016,279731,268202,11529,4.1
42073,2016,41491,38709,2782,6.7
42075,2016,70557,67401,3156,4.5
42077,2016,188955,178878,10077,5.3
42079,2016,158671,148700,9971,6.3
42081,2016,58697,54813,3884,6.6
42083,2016,18484,17263,1221,6.6
42085,2016,52515,49387,3128,6
42087,2016,20798,19611,1187,5.7
42089,2016,81855,76753,5102,6.2
42091,2016,447250,428784,18466,4.1
42093,2016,9124,8735,389,4.3
42095,2016,158776,150594,8182,5.2
42097,2016,43937,41200,2737,6.2
42099,2016,24276,23158,1118,4.6
42101,2016,703114,655667,47447,6.7
42103,2016,24902,23317,1585,6.4
42105,2016,7378,6800,578,7.8
42107,2016,67544,63377,4167,6.2
42109,2016,20511,19552,959,4.7
42111,2016,34160,31711,2449,7.2
42113,2016,2840,2636,204,7.2
42115,2016,20859,19676,1183,5.7
42117,2016,19858,18446,1412,7.1
42119,2016,19774,18830,944,4.8
42121,2016,23703,21989,1714,7.2
42123,2016,19769,18688,1081,5.5
42125,2016,107218,100679,6539,6.1
42127,2016,22515,21225,1290,5.7
42129,2016,182739,172070,10669,5.8
42131,2016,14082,13209,873,6.2
42133,2016,234807,223986,10821,4.6
44001,2016,26132,24924,1208,4.6
44003,2016,90721,86433,4288,4.7
44005,2016,44233,42154,2079,4.7
44007,2016,323192,305351,17841,5.5
